"userID","itemID","styleID","rating"
100,72821,24445,4.5
100,74843,24445,3.5
100,72823,24445,3.5
100,72355,24445,4
100,66349,24445,3
100,76111,24445,4
100,19960,1199,4.5
100,21822,1199,4.5
100,72354,24445,4
100,73572,24445,3.5
100,54731,263,3.5
100,34146,1199,4
100,72317,1199,4
100,11757,1199,4.5
100,47541,9020,4
100,73571,24445,4
100,33644,14879,4.5
100,66593,24445,3
100,64540,23739,2
100,68731,24445,3.5
100,43091,16386,4
100,69384,24445,4
100,33662,14879,4
100,66847,24445,4.5
100,54827,1199,4
100,60686,3268,3
100,75984,24445,3.5
100,60584,1199,3.5
100,71811,24445,3.5
100,72822,24445,4
100,70703,24445,3
100,72827,14879,4.5
100,59514,23020,3.5
100,72820,24445,4
100,47658,1199,4
100,75341,24445,4.5
100,66848,24445,3.5
100,21704,263,4
100,65528,24445,4.5
100,76505,24445,4
100,70440,24445,3.5
100,69383,24445,4
100,34808,13905,3.5
100,59966,1199,3.5
100,76506,24445,4
100,65339,395,4
100,47245,2446,3.5
100,64542,23739,3
100,7348,1199,4
100,66592,24445,4.5
100,69461,14879,4
100,66849,24445,4.5
4689,45878,14,3.5
594,20478,1199,4.5
594,34146,1199,4.5
594,58920,1075,4
594,7348,1199,4.5
594,19960,1199,4.5
594,48911,1199,4.5
594,5441,1199,4.5
594,25852,1199,4.5
594,16074,1199,4
594,51483,9020,4
594,11757,1199,4.5
7676,429,1,4.5
1965,7348,1199,4.5
1255,5481,2100,3.5
1255,16638,3268,3
1255,1542,576,3.5
1255,7463,1199,4.5
1255,43514,12224,3
1255,59125,12224,1
1255,25932,12224,2
1255,4920,1315,3
4438,36670,394,3
960,20478,1199,4.5
1748,62529,14,4
1104,69202,1417,3
1104,60511,1199,4
1104,11757,1199,5
1104,35036,1199,4.5
7352,5441,1199,4
3594,34146,1199,5
3594,7348,1199,4
3594,20470,394,4
3594,21822,1199,4
3594,33644,14879,3.5
3594,5441,1199,4
3594,11757,1199,4.5
3594,17538,1199,3
3594,16115,1199,5
3594,1504,568,4.5
3594,16074,1199,4
3594,7463,1199,3.5
3594,4073,1199,2
3594,1122,395,4
3594,19960,1199,3.5
3594,24905,1199,1
7018,1622,394,4
2701,16074,1199,4
2701,7463,1199,3
2701,20478,1199,4
2701,7348,1199,4
2701,34146,1199,3.5
2701,17538,1199,3.5
6920,19960,1199,4.5
6920,5487,2098,3.5
6920,21822,1199,5
6920,5441,1199,4
6920,11757,1199,4.5
6920,1123,395,4
2479,21822,1199,4.5
6922,1525,568,3
6755,429,1,4.5
6347,1622,394,4
5807,26012,807,4
5807,4904,1417,3
8290,1521,568,5
8290,961,365,3
8290,1554,568,4
8290,1504,568,4
8290,962,365,4
8290,966,365,4.5
7468,16074,1199,4
1269,20893,9020,4.5
1269,8950,2446,2
1269,20575,9020,5
1269,63863,9020,4
5570,1324,263,4
5570,17538,1199,4.5
5570,429,1,4
5570,7463,1199,3.5
6058,6551,1254,3.5
1317,11757,1199,4.5
1317,47695,14879,4.5
1317,19960,1199,4.5
1317,16074,1199,4
1317,34146,1199,3.5
1317,21822,1199,4
1317,48911,1199,3.5
1317,33644,14879,4.5
5365,7463,1199,3
5365,7672,3268,3.5
5365,3824,1417,3.5
5365,2106,394,4
5365,1550,394,3.5
5781,29145,263,4.5
5781,11757,1199,4
5781,5411,394,4
5781,429,1,3.5
5781,36670,394,3.5
854,35036,1199,4.5
854,11757,1199,4.5
854,20478,1199,4
1939,58046,1075,4
557,4073,1199,4
557,7348,1199,4.5
557,7463,1199,4.5
557,11757,1199,5
557,5441,1199,4.5
557,56259,22167,4
557,19960,1199,5
557,17538,1199,5
557,35036,1199,4.5
557,48911,1199,3
557,20478,1199,4.5
557,34146,1199,5
557,21822,1199,5
557,24905,1199,4
557,16074,1199,5
3241,27596,765,3
3241,62198,765,4
6227,15202,1497,4
5407,17538,1199,3
5407,11757,1199,3.5
5407,16074,1199,4.5
5407,7348,1199,4
5407,41778,10541,2
5407,24905,1199,3.5
5407,19960,1199,5
5407,7463,1199,3.5
5407,33644,14879,5
7199,24905,1199,4.5
7199,16074,1199,5
7199,4073,1199,3.5
7199,17538,1199,2
7199,7463,1199,4.5
2103,60511,1199,4
2103,11757,1199,5
2103,37518,14879,1
2103,57110,14879,4
2103,55900,1199,5
2103,20539,394,3.5
2103,20470,394,4
2103,5441,1199,4
2103,5411,394,4.5
2103,16074,1199,4
2103,35036,1199,5
2103,19960,1199,4.5
1919,35036,1199,4
1919,16074,1199,4
1919,21822,1199,4.5
1919,5441,1199,4
1919,11757,1199,4.5
1919,57110,14879,4
1919,34146,1199,4
1919,58053,395,2.5
1919,24905,1199,4
1919,37518,14879,3
1919,17538,1199,4
1919,47695,14879,4.5
1919,7348,1199,4
154,25656,9020,3.5
154,5441,1199,4.5
154,28952,13397,4
154,20893,9020,3.5
4756,35717,365,3.5
588,49077,1199,4
588,49076,1199,4
588,25852,1199,4
588,35649,3268,3
588,48911,1199,1
588,19960,1199,4
588,57110,14879,4.5
588,20478,1199,5
588,49237,1199,5
588,56887,3268,4
588,20470,394,3.5
588,4073,1199,4
588,47659,1199,4.5
588,55900,1199,5
588,25414,1075,5
588,23474,1199,4
588,47695,14879,4
588,966,365,4
588,35036,1199,3.5
588,21822,1199,4.5
588,10785,1075,4.5
588,16074,1199,3.5
588,56115,14879,2
588,72827,14879,3.5
588,60511,1199,3
588,963,365,3
588,60584,1199,3
588,11757,1199,4.5
588,5441,1199,4.5
588,35378,395,3
588,29687,395,3.5
588,21688,9020,4.5
588,34146,1199,4
588,7463,1199,3.5
588,47658,1199,4
588,20539,394,4.5
588,53679,20658,4
588,33644,14879,4
588,10784,1075,4.5
588,17538,1199,3
7414,11757,1199,4.5
7414,1154,394,3.5
7414,21822,1199,4
7414,2324,394,3.5
7414,13350,3268,3.5
7414,24905,1199,3
7414,1622,394,3.5
7414,7348,1199,4
7414,7463,1199,4
7414,16638,3268,3.5
7414,429,1,4
7414,12186,1199,3.5
7414,2106,394,4
7414,7672,3268,3
7414,16074,1199,5
7414,13349,3268,2.5
7414,3824,1417,3
7414,1550,394,3.5
7414,20962,3268,4
7414,5441,1199,4.5
7414,3939,1417,4
7414,17538,1199,3
7414,22450,3268,3.5
7414,7673,3268,3
7414,24059,3268,3
7414,16115,1199,4
7414,7675,3268,4
2428,34146,1199,5
4469,35036,1199,4.5
4462,3606,1315,4
3366,40153,14879,4
3366,33644,14879,4.5
3366,59548,14879,4.5
4188,43091,16386,5
4939,7348,1199,5
2981,19960,1199,4
2981,429,1,4
1239,55900,1199,4
1239,21822,1199,4.5
1239,54827,1199,4.5
1239,33644,14879,4.5
1239,35036,1199,4
1239,25656,9020,4.5
1239,58053,395,1
1239,69894,1199,3.5
1239,11757,1199,4.5
1239,7463,1199,4
1239,72827,14879,4.5
1239,19960,1199,4.5
1239,56115,14879,4
1239,16074,1199,4
1239,47658,1199,4.5
1239,48911,1199,4.5
1239,47695,14879,3
1239,7675,3268,4
1239,24905,1199,3.5
1239,17538,1199,2
1239,57110,14879,4
1239,69461,14879,5
1239,60511,1199,4
1239,20478,1199,3.5
1239,57757,1199,4
1239,64096,14879,3
1239,34146,1199,4
3314,1324,263,3.5
5924,20470,394,4.5
5924,5441,1199,4.5
6853,429,1,2.5
3097,7348,1199,3
3097,11757,1199,2.5
3097,13282,2446,4.5
4304,11757,1199,4
4304,20478,1199,4.5
4304,34146,1199,4.5
4304,7463,1199,4.5
4304,35036,1199,5
4715,10784,1075,4.5
2608,16074,1199,4
2608,17538,1199,4
2608,5441,1199,4.5
2608,35036,1199,4.5
2608,19960,1199,4
487,10784,1075,4
487,7675,3268,4.5
487,47658,1199,4
487,1504,568,4
487,21822,1199,3.5
487,16074,1199,4.5
487,35649,3268,4.5
487,34146,1199,4
487,4073,1199,4
487,65764,395,3.5
487,49076,1199,4.5
487,11757,1199,3.5
487,1324,263,3
487,5487,2098,4
487,51301,1199,1.5
487,17538,1199,3.5
487,24905,1199,4.5
487,63894,10541,3.5
487,31596,1199,4
487,56115,14879,3
487,20560,2098,4.5
487,55900,1199,4.5
487,39669,1199,3.5
487,23474,1199,4.5
487,36670,394,4
487,5441,1199,3.5
487,31703,14,5
487,69060,395,3
487,36522,1199,4
487,35036,1199,4.5
487,54134,14879,3.5
487,3365,395,2.5
487,31625,1199,4
487,14454,395,2
487,41816,1199,4.5
487,47659,1199,3.5
487,20478,1199,4.5
487,46670,16386,3.5
487,727,263,3.5
487,20539,394,4
487,34362,394,4.5
487,49077,1199,4
487,54827,1199,4.5
487,47695,14879,4.5
487,30248,1199,4.5
487,7348,1199,3.5
487,54028,1199,4.5
487,25852,1199,4.5
487,16079,1199,4.5
487,33624,14879,4
487,34361,394,5
487,29687,395,3.5
487,10786,1075,4
487,33644,14879,3
487,37403,1199,3.5
487,30484,1199,4
487,19960,1199,4.5
487,29204,395,1
487,37518,14879,4.5
3534,966,365,3.5
3534,20478,1199,3
3534,60511,1199,4.5
3534,19960,1199,3.5
3534,11757,1199,4
6377,39289,14756,3
7861,17538,1199,4.5
6328,16074,1199,3
4269,34146,1199,3.5
4269,48911,1199,4.5
4269,21822,1199,4
4269,20478,1199,4.5
3464,429,1,3.5
4589,19960,1199,4
4589,11757,1199,4.5
3713,16074,1199,3
3713,35036,1199,4
5698,11757,1199,5
2715,55900,1199,3.5
4340,5441,1199,3
5181,19960,1199,4.5
4582,20478,1199,5
1263,7463,1199,5
1263,5441,1199,4
2798,11757,1199,4
5483,34146,1199,3.5
5483,20478,1199,3
5483,5441,1199,4
5934,19960,1199,5
3128,20470,394,4
3128,11757,1199,4.5
1261,7463,1199,4.5
1261,3824,1417,3
1261,57110,14879,4.5
1261,7675,3268,4
1261,54731,263,4
1261,58053,395,4
1261,11757,1199,5
1261,40153,14879,4
1261,7348,1199,4
1325,48911,1199,3.5
1325,19960,1199,5
1325,11757,1199,4.5
5806,24905,1199,4.5
5806,17538,1199,3.5
5806,16115,1199,4
5806,11757,1199,4.5
5806,1123,395,3
5243,429,1,4
7095,5441,1199,3.5
52,1549,394,4
5003,429,1,4
5003,36670,394,3
5003,10784,1075,4
3911,19960,1199,3
4096,47658,1199,4.5
4096,56115,14879,3.5
540,59514,23020,4.5
540,21110,7091,4
540,3824,1417,3
540,29145,263,4.5
540,1554,568,2.5
540,727,263,3.5
540,13084,5049,4.5
540,10656,5049,4.5
540,34146,1199,4
540,2572,807,4
540,11963,3403,3.5
540,29198,2647,3.5
540,3606,1315,4
540,3939,1417,4
540,17610,2647,4
540,4786,1315,4.5
540,4904,1417,4
540,7463,1199,4
540,5441,1199,5
540,20310,3403,4.5
540,71188,1417,4
540,11456,577,3.5
540,4073,1199,4
540,7348,1199,4
540,12655,1303,4
540,25414,1075,4.5
540,8102,1917,3
540,11709,577,4
540,33644,14879,4
540,1324,263,4
540,33783,7091,4
540,33624,14879,5
540,9118,1303,4
540,52239,5049,3.5
540,19674,2647,3.5
540,10784,1075,4.5
540,1018,263,4.5
540,11757,1199,4.5
540,1557,577,4
540,5009,1417,3.5
540,9118,1303,4
540,11328,1417,4
540,73769,22430,4
540,24905,1199,4
540,16074,1199,4.5
540,18310,3403,4
540,75464,1417,4
540,21521,2055,4.5
4619,11757,1199,5
817,175,60,3
817,33644,14879,4
817,2106,394,4
817,1599,60,2.5
817,33624,14879,2.5
817,7348,1199,4
817,60511,1199,4
817,17538,1199,3
817,5487,2098,3.5
817,4073,1199,3.5
817,11757,1199,4
817,28952,13397,3.5
817,24905,1199,3.5
817,1791,60,3.5
817,30618,10541,3.5
817,48911,1199,3.5
817,16074,1199,4
817,1598,60,3
817,55900,1199,3.5
817,20539,394,4
817,5441,1199,4.5
817,21822,1199,4.5
817,34146,1199,4
817,25382,394,3
817,7324,395,3.5
817,5411,394,4
817,35036,1199,4
817,19960,1199,4.5
817,176,60,4
817,178,60,2.5
817,20470,394,3.5
817,7463,1199,4
7784,11757,1199,5
4388,11757,1199,4
3913,35036,1199,4
3913,54827,1199,4.5
3043,16638,3268,1.5
3043,5441,1199,4.5
3043,10784,1075,4
3043,11757,1199,5
3043,20478,1199,3.5
3043,35036,1199,4
3043,29687,395,2
3043,21822,1199,4
498,16074,1199,4.5
498,34146,1199,4
498,5441,1199,4.5
498,7463,1199,4
5097,34146,1199,4
5097,5411,394,2
5097,30484,1199,4
5097,1123,395,3
5097,1621,394,4.5
5097,16074,1199,4.5
5097,29204,395,2
5097,33644,14879,4.5
5097,5441,1199,4
5097,11757,1199,4
5097,19960,1199,5
5097,7324,395,3.5
5097,1121,395,3.5
5097,13350,3268,3.5
5097,24905,1199,3.5
5097,21822,1199,5
5097,35036,1199,5
5097,9906,394,4
5097,17538,1199,3.5
5097,3365,395,3
5097,49077,1199,4
5097,29687,395,4
5097,4073,1199,4
5097,20470,394,3
5097,7463,1199,3.5
5097,21753,1199,4
877,60511,1199,3.5
877,54827,1199,4
877,19099,1,3
877,11757,1199,4.5
877,59966,1199,4
877,54134,14879,3.5
877,34146,1199,4
877,52211,14879,3.5
877,71802,24445,4
877,51483,9020,4
877,7348,1199,4.5
877,21800,14,4
877,25852,1199,4.5
877,20478,1199,4.5
877,19960,1199,4
877,57110,14879,4.5
877,47695,14879,4.5
877,17538,1199,4
877,59024,10324,2.5
877,1324,263,4
877,21822,1199,4
877,51575,1,2.5
877,35036,1199,3.5
877,35649,3268,4.5
877,47658,1199,5
877,35036,1199,4.5
877,6523,14,4
877,60686,3268,3
877,33644,14879,4
877,36862,14879,3.5
877,436,163,2
877,37518,14879,3.5
877,69461,14879,4
877,21436,14,4
877,47694,14879,4
877,29687,395,4
877,16074,1199,4
877,40153,14879,3.5
877,55900,1199,4.5
6714,33644,14879,4.5
6714,16074,1199,4
6714,5441,1199,4
6714,7463,1199,3
6714,17538,1199,4
6714,37403,1199,4
6714,16115,1199,3
3916,21822,1199,4.5
3916,5441,1199,3.5
3916,11757,1199,3.5
3916,35036,1199,4.5
3916,19960,1199,4
3916,7463,1199,4
3916,33644,14879,4
3916,28350,3268,3.5
3916,16074,1199,4
3916,24905,1199,4
3916,16638,3268,3.5
3916,17538,1199,4
3916,34146,1199,4
2166,21822,1199,4.5
2421,7348,1199,4
624,7348,1199,4
624,727,263,4.5
624,16083,14,4
624,2780,850,4.5
624,35036,1199,4.5
624,48526,14,3.5
624,178,60,3
624,429,1,3.5
624,44279,14,4.5
624,11456,577,4
624,64764,13905,4
624,29145,263,4
624,515,14,4.5
624,47570,14,4
624,48911,1199,4
624,1598,60,2.5
624,1791,60,2
624,19960,1199,4.5
624,5441,1199,4
624,54731,263,4
624,55461,14,4
624,1557,577,4
624,1018,263,4
624,2106,394,4
624,17010,577,4
624,12073,5313,3.5
624,11709,577,4
624,11757,1199,4.5
624,24905,1199,4.5
624,6523,14,4.5
624,7463,1199,4
624,21822,1199,4
624,1324,263,3.5
624,16074,1199,3.5
624,21800,14,4.5
2283,429,1,4
2283,436,163,2
6692,429,1,5
419,33644,14879,4.5
419,34146,1199,4
419,13350,3268,3
419,72827,14879,4.5
419,47658,1199,4.5
419,24905,1199,4
419,17538,1199,4.5
419,19960,1199,5
419,7463,1199,4
419,48911,1199,4
419,52211,14879,4
419,60511,1199,4
419,21822,1199,4
419,7348,1199,4
419,11757,1199,5
419,62921,14879,4.5
3386,7348,1199,4
3386,429,1,4
3386,33644,14879,4
3386,11757,1199,4
3386,43091,16386,4.5
3386,48911,1199,4
3386,17538,1199,3.5
3386,56103,16517,4
3386,40153,14879,4.5
3386,16074,1199,3.5
3386,52859,16517,4
3386,35036,1199,4.5
3386,56375,16517,4
3386,5441,1199,3.5
3386,24905,1199,4.5
3386,7463,1199,4.5
6934,5411,394,4.5
6934,7693,3282,4.5
5640,11757,1199,4
7043,17010,577,4
7501,9906,394,3.5
7501,1122,395,4
7501,19960,1199,4.5
7501,1324,263,4
7501,7463,1199,4.5
7501,16074,1199,5
7501,21822,1199,4
7501,20470,394,4.5
7501,7675,3268,3.5
7501,17538,1199,5
7501,436,163,2
7501,11757,1199,4.5
7501,5441,1199,4.5
7501,23474,1199,4
4601,3606,1315,4
4601,17538,1199,4
2460,58920,1075,3
2460,17538,1199,4
2460,16074,1199,4.5
2460,11757,1199,4.5
2460,34146,1199,4.5
2460,40153,14879,4
2460,33644,14879,4
2460,19960,1199,4.5
2460,20478,1199,4.5
2460,5487,2098,4
2460,4073,1199,4
2460,5441,1199,4
2460,727,263,4
2460,7348,1199,4.5
2460,10784,1075,4
2460,1018,263,3.5
2460,35036,1199,3.5
1362,47658,1199,4.5
1362,512,14,4
1362,47712,395,4
1362,33624,14879,3.5
1362,36348,5892,3
1362,33662,14879,4.5
1362,515,14,3.5
1362,20757,850,4
1362,436,163,3
1362,29204,395,3
1362,5441,1199,4.5
1362,41778,10541,2.5
1362,52211,14879,4
1362,513,14,4
1362,41240,395,4.5
1362,29292,1413,3
1362,48466,3282,4
1362,31703,14,3.5
1362,1525,568,4
1362,19960,1199,5
1362,429,1,4.5
1362,5916,1,4.5
1362,21034,5892,3.5
1362,71212,14,3.5
1362,49391,395,3.5
1362,959,365,4
1362,37518,14879,4
1362,21688,9020,3.5
1362,16638,3268,3.5
1362,4786,1315,4
1362,4904,1417,4
1362,727,263,4.5
1341,17538,1199,4.5
1341,34146,1199,4.5
1341,58053,395,3
1341,24905,1199,4
1341,7348,1199,4.5
1341,47658,1199,5
1341,21822,1199,5
1341,5441,1199,4
1341,11757,1199,4.5
1341,19960,1199,5
1341,37518,14879,4.5
7436,1018,263,1.5
7696,429,1,4
5962,20539,394,4.5
5623,4904,1417,3
5869,6551,1254,4
8015,3517,394,5
6534,7675,3268,4
6534,3939,1417,4
6534,3824,1417,4
4119,429,1,5
4119,8555,1315,3.5
4119,48466,3282,3
1542,60511,1199,4
1542,24905,1199,4
1542,7463,1199,4
1542,16074,1199,3.5
1546,966,365,4
1546,5481,2100,3
1546,48466,3282,4
1546,16074,1199,5
4732,7348,1199,5
4732,7463,1199,4.5
4732,19960,1199,4.5
4732,21822,1199,4
1497,7348,1199,4.5
1497,3606,1315,4
1497,41881,13905,2
1497,727,263,3.5
1497,33644,14879,3.5
1497,54361,765,3
1497,960,365,4
1497,4904,1417,4
1497,31705,13905,2
1497,53159,765,3
1497,53158,765,1
5919,19960,1199,4.5
4396,8203,807,4
6216,20470,394,4
6216,33624,14879,3.5
4056,11757,1199,4
2353,19960,1199,5
6556,1324,263,5
4337,5441,1199,4
4337,7463,1199,4
3487,1622,394,4
3487,5441,1199,4
3487,16074,1199,4.5
3487,1550,394,4.5
3487,53495,365,5
3487,5411,394,4.5
3487,20470,394,5
3222,1504,568,4.5
941,11757,1199,4.5
3085,798,289,1
3085,20470,394,4
3085,1504,568,4.5
3085,1622,394,4.5
3085,17538,1199,3
3085,24905,1199,4
3085,1121,395,4
3085,16638,3268,3
3085,47695,14879,2.5
3085,35036,1199,3
3085,5617,2188,3
3085,19960,1199,4.5
3085,21822,1199,5
3085,16115,1199,5
3085,16074,1199,4.5
3085,11757,1199,4
376,24905,1199,4
376,7463,1199,3.5
376,69174,395,3
376,58053,395,3
376,52211,14879,3
376,5441,1199,4
376,48911,1199,3.5
376,43312,394,3.5
376,25852,1199,4
3674,34146,1199,3
6334,3824,1417,2
6334,727,263,4.5
6334,32780,12224,2.5
1250,17094,9020,3.5
1250,25382,394,3.5
2988,1018,263,3.5
2988,7463,1199,4.5
2988,5441,1199,4
2988,16073,1199,3.5
2988,4904,1417,3.5
2988,7693,3282,4.5
2988,36862,14879,4
2988,7348,1199,4.5
2988,33644,14879,4
2988,33662,14879,3.5
2988,36167,395,3.5
2988,1123,395,4
2988,429,1,3.5
2988,57110,14879,4.5
2988,5537,1315,4
2988,18713,395,4
2988,10784,1075,4
2988,16115,1199,5
2988,33624,14879,4
2988,14454,395,4
2988,1549,394,3.5
2988,34146,1199,4
2988,3365,395,4
2988,32371,2446,4
2988,16638,3268,2.5
2988,1525,568,4.5
2988,24185,395,4
2988,33927,14879,4
2988,1122,395,4.5
2988,727,263,4
2988,20817,1075,4
2988,45923,395,3.5
2988,1550,394,4
2988,7694,3282,4.5
2988,3003,395,4
2988,16074,1199,4.5
2988,1324,263,4
2988,4073,1199,4.5
2988,17538,1199,4
2988,25656,9020,3
2988,7324,395,4.5
2988,56115,14879,4.5
2988,1122,395,4
2988,20470,394,4.5
2988,1589,395,4
2988,11757,1199,4.5
2988,48911,1199,3.5
2988,7673,3268,3.5
2988,13350,3268,3.5
2988,5972,395,4
2988,24905,1199,4
2988,7675,3268,4
2988,20478,1199,4
2988,19960,1199,4.5
2988,25884,12224,1
2988,40028,395,4
2988,8555,1315,4.5
2988,1622,394,5
2988,3824,1417,4
2988,3606,1315,3.5
2988,29145,263,4.5
2988,20417,395,4
2988,3939,1417,4
2988,55900,1199,4
2988,29687,395,3.5
2988,60511,1199,4
2988,28350,3268,4
2988,49391,395,4.5
2988,21822,1199,4
2988,1504,568,4.5
2988,25414,1075,4.5
2988,1121,395,4
2988,1154,394,4
2988,35036,1199,4
2988,23474,1199,4
2988,4786,1315,4
2988,7324,395,4
2988,37518,14879,4
2988,47694,14879,3.5
2988,14014,568,2.5
2988,25382,394,3.5
2988,22450,3268,3.5
2988,25852,1199,4
5052,21822,1199,5
2508,510,14,4.5
2503,1550,394,3
2503,5441,1199,5
2503,33644,14879,4.5
2503,11757,1199,5
2503,17538,1199,4
2503,34146,1199,4.5
2503,4904,1417,3.5
2503,19960,1199,4.5
2503,48911,1199,4
2503,35036,1199,4
2503,21822,1199,4
2503,727,263,4
2503,16074,1199,4
2503,37518,14879,4.5
2503,962,365,4
6470,2106,394,5
6595,429,1,4
2660,10784,1075,4.5
2660,4073,1199,4.5
2660,17538,1199,4
2660,1622,394,3.5
2660,20478,1199,4.5
2660,35036,1199,4
2660,9906,394,4.5
2660,37518,14879,4.5
2660,28951,13397,3.5
2660,24905,1199,4.5
2660,5441,1199,5
2660,52211,14879,3
2660,58053,395,3.5
2660,34146,1199,4.5
2660,727,263,3
2660,963,365,4
2660,34590,365,3
2660,36670,394,4
2660,29687,395,3.5
2660,3003,395,4
2660,20470,394,4.5
2660,40176,12224,4
2660,429,1,4
2660,21822,1199,4
2660,7463,1199,4
2660,3606,1315,4
2660,40765,16791,3.5
2660,16074,1199,4.5
2660,7167,1315,4
2660,19960,1199,4
2660,33644,14879,5
2660,53495,365,3.5
2660,1122,395,3.5
2660,11757,1199,4.5
346,75988,2188,4
4,1123,395,3.5
4,1324,263,4
4,3939,1417,3.5
4,16074,1199,4
4,54731,263,4.5
4,5411,394,4
4,48911,1199,4
4,43312,394,4
4,20539,394,3.5
4,24905,1199,3.5
4,47658,1199,4.5
4,25382,394,3.5
4,29145,263,4
4,5916,1,4
4,60511,1199,3
4,54827,1199,4
4,35036,1199,4
4,20470,394,4
4,19960,1199,4
4,34146,1199,3.5
4,11757,1199,4
4,5441,1199,3.5
4,1622,394,4
4,47695,14879,4
4,29687,395,4
4,21521,2055,4
4,429,1,4
4,64262,2055,4
4,4073,1199,3.5
4,1018,263,3.5
4,4904,1417,3.5
4,51248,1,4
4,33644,14879,4
4,7463,1199,4
4,727,263,4
4,1504,568,3.5
4,36670,394,3.5
4,40153,14879,4
4,7348,1199,4.5
3315,11757,1199,4
2336,44351,765,3
1820,21822,1199,3.5
1820,35036,1199,2.5
1820,19960,1199,5
1820,69894,1199,4.5
1820,60511,1199,5
1820,17538,1199,5
1820,11757,1199,5
1535,35036,1199,4.5
1535,19960,1199,4.5
1535,11757,1199,4.5
1535,33644,14879,5
1535,56887,3268,3
1535,58053,395,4
1535,16074,1199,5
1535,7675,3268,4
1535,25414,1075,3.5
1535,57640,1199,4
1535,20470,394,4.5
1535,25852,1199,4.5
1535,16638,3268,2.5
1535,7348,1199,4
1535,24905,1199,4
1535,47695,14879,4
1535,7463,1199,4
1535,48911,1199,4
1535,34146,1199,4
1535,178,60,3.5
1535,21822,1199,4.5
7829,3824,1417,2.5
6645,507,14,4
7381,429,1,4.5
4625,20470,394,4
1956,20478,1199,3
1956,35036,1199,1.5
1956,47695,14879,4
311,47658,1199,4
6056,429,1,4.5
5202,48911,1199,3.5
5202,23474,1199,4.5
7998,429,1,4
6350,6551,1254,4
4901,5441,1199,3.5
4901,34590,365,3.5
4901,11757,1199,4
4901,16074,1199,4
4901,24905,1199,3.5
4901,34146,1199,4
4901,2740,860,3.5
4901,12928,860,3.5
4901,48911,1199,4
4901,21822,1199,4.5
4901,19960,1199,4
4901,7463,1199,3.5
4248,2572,807,4
7393,16074,1199,4
3900,19960,1199,4.5
6049,24059,3268,4
6049,33927,14879,3.5
6049,20470,394,3.5
6049,20539,394,4
6049,1324,263,5
6049,11757,1199,4.5
6049,17538,1199,3
6049,29687,395,4
6049,19960,1199,5
4528,11757,1199,5
4439,35036,1199,4.5
1326,5441,1199,5
6789,3824,1417,2.5
3668,16074,1199,4
6185,8555,1315,3.5
3527,60584,1199,5
2731,34146,1199,4
2277,19960,1199,5
267,5441,1199,4.5
267,11757,1199,4.5
1720,17538,1199,4.5
8289,1324,263,1.5
6796,2725,850,3
6796,8717,850,4
6796,19558,850,3.5
6796,20758,850,3.5
8032,7167,1315,4
8032,3606,1315,4
8032,5537,1315,3
8032,727,263,3
8032,8422,3282,4.5
8032,15401,2464,3.5
8032,1504,568,4
8032,429,1,4
8032,3939,1417,4
2552,727,263,4.5
1677,11757,1199,4
1677,19960,1199,4.5
907,11757,1199,4.5
907,34146,1199,4.5
907,65666,394,4
907,47658,1199,4.5
517,2106,394,4.5
517,1550,394,4.5
517,25382,394,4
517,727,263,4
517,11757,1199,4.5
517,40153,14879,3.5
517,34146,1199,4
517,58046,1075,4
517,43312,394,4
517,5441,1199,4
517,7463,1199,4
517,1622,394,4
517,7348,1199,4.5
5560,24905,1199,5
5560,11757,1199,4.5
5560,35036,1199,4.5
5560,963,365,4.5
5560,961,365,4
5560,966,365,3.5
1149,11757,1199,4.5
5007,16074,1199,4
5007,21822,1199,4.5
5007,34146,1199,4
5007,24905,1199,3.5
5007,4073,1199,4
5007,3825,1463,2
2327,28350,3268,4
5713,29687,395,3.5
5713,11757,1199,4
5713,35036,1199,3.5
427,54134,14879,4.5
6055,10784,1075,4
1378,46238,18012,1.5
2831,47695,14879,4
2710,16074,1199,4
4678,11757,1199,4.5
5248,33644,14879,4.5
248,29145,263,4.5
248,1324,263,4.5
248,7463,1199,3
3630,3824,1417,3.5
3630,1791,60,3
3630,48519,21516,3.5
3630,48521,21516,3.5
259,727,263,4.5
4992,24905,1199,3.5
4992,7463,1199,4
2156,19960,1199,4.5
4425,21822,1199,4
4502,33662,14879,3.5
702,58046,1075,4.5
746,966,365,4
746,7463,1199,4
746,5411,394,4
746,962,365,3
746,429,1,4.5
746,58027,365,3
746,961,365,4
746,52211,14879,3
746,33644,14879,4.5
746,727,263,4.5
746,436,163,1
746,960,365,3.5
746,53495,365,4
4697,20470,394,4
576,20478,1199,4.5
378,11757,1199,4
2056,2106,394,4
1193,60511,1199,4
1193,24905,1199,4
1193,48911,1199,2.5
1193,19960,1199,4
1193,46088,16386,2.5
1193,21822,1199,4.5
1193,33644,14879,4
1193,10784,1075,4
1193,34146,1199,4
1193,28350,3268,4
1193,40176,12224,3
1193,53010,7402,4
1193,44909,394,3
1193,9906,394,3
1193,28951,13397,4
1193,25852,1199,4
1193,56981,21841,3.5
1193,25414,1075,4
1193,52211,14879,2.5
1193,20478,1199,4.5
969,16074,1199,4.5
6505,39299,3268,4
490,1525,568,4
490,47695,14879,5
490,49038,1454,4.5
490,7463,1199,4.5
490,2784,765,4
490,12186,1199,3.5
490,51483,9020,4.5
490,29145,263,4
490,436,163,2.5
490,33644,14879,5
490,56982,21841,4
490,47658,1199,5
